Record,Serial,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Fix_Status,DOP,V_GPS,Limit,Alerts,Trip,KeyTag,Engine RPM,V_ODO,V,Ay,Ax,Absolute throttle position,Relative throttle position,Absolute throttle position B,Accelerator pedal position D,Accelerator pedal position E
61307,380,2009,12,24,14,29,12,43.877762,-78.772087,2,0.5,116.3,100,0,876,0,NaN,NaN,117.15,-0.015153491,0.001200581,31.752,NaN,NaN,NaN,NaN
61308,380,2009,12,24,14,29,13,43.877712,-78.772483,2,0.5,116.3,100,0,876,0,2833.75,118,117.15,-0.005999691,-0.000151669,31.752,NaN,NaN,NaN,NaN
61309,380,2009,12,24,14,29,14,43.877662,-78.772882,2,0.5,116.3,100,0,876,0,2833.75,118,117.15,0.006445562,1.92E-05,NaN,NaN,NaN,NaN,NaN
61310,380,2009,12,24,14,29,15,43.877612,-78.773278,2,0.5,116.3,100,0,876,0,NaN,NaN,117.15,0.068512375,-2.42E-06,31.752,NaN,NaN,NaN,NaN
61311,380,2009,12,24,14,29,16,43.877562,-78.773675,2,0.5,116.3,100,0,876,0,2829.25,118,117.15,0.102165504,-0.168949101,27.832,NaN,NaN,NaN,NaN
61312,380,2009,12,24,14,29,17,43.87751,-78.774072,2,0.5,116.3,100,0,876,0,2820.75,118,117.15,-0.016678028,-0.386951165,NaN,NaN,NaN,NaN,NaN
61313,380,2009,12,24,14,29,18,43.877458,-78.774468,2,0.5,115.6,100,0,876,0,2808.25,NaN,116.55,-0.134038274,-0.61283521,32.144,NaN,NaN,NaN,NaN
61314,380,2009,12,24,14,29,19,43.877408,-78.774862,2,0.5,115.6,100,0,876,0,NaN,117,116.3,-0.024526351,-0.879960881,20.384,NaN,NaN,NaN,NaN
61315,380,2009,12,24,14,29,20,43.87736,-78.775255,2,0.5,114.1,100,0,876,0,2899.25,116,115.05,0.015654749,-0.775819474,NaN,NaN,NaN,NaN,NaN
61316,380,2009,12,24,14,29,21,43.87731,-78.775643,2,0.5,113.3,100,0,876,0,2881.5,NaN,114.4,-0.006072989,-0.563709718,26.656,NaN,NaN,NaN,NaN
61317,380,2009,12,24,14,29,22,43.877262,-78.77603,2,0.5,112.6,100,0,876,0,NaN,115,113.8,0.010564213,-0.477872474,33.712,NaN,NaN,NaN,NaN
61318,380,2009,12,24,14,29,23,43.877213,-78.776413,2,0.5,112.6,100,0,876,0,2890.5,114,113.3,-0.031012883,-0.277529481,NaN,NaN,NaN,NaN,NaN
61319,380,2009,12,24,14,29,24,43.877165,-78.776797,2,0.5,111.9,100,0,876,0,2925,NaN,112.95,0.031901971,-0.063493694,33.32,NaN,NaN,NaN,NaN
61320,380,2009,12,24,14,29,25,43.877117,-78.77718,2,0.5,111.9,100,0,876,0,NaN,114,112.95,0.021441217,0.008021119,33.712,NaN,NaN,NaN,NaN
61321,380,2009,12,24,14,29,26,43.877068,-78.777562,2,0.5,111.9,100,0,876,0,2966.75,114,112.95,0.053351087,-0.001013303,NaN,NaN,NaN,NaN,NaN
61322,380,2009,12,24,14,29,27,43.87702,-78.777943,2,0.5,111.9,100,0,876,0,2801.25,NaN,112.95,0.016748431,0.00012801,32.144,NaN,NaN,NaN,NaN
61323,380,2009,12,24,14,29,28,43.87697,-78.778323,2,0.5,111.9,100,0,876,0,NaN,114,112.95,-0.028950627,-0.140807344,32.144,NaN,NaN,NaN,NaN
61324,380,2009,12,24,14,29,29,43.876922,-78.778705,2,0.5,111.9,100,0,876,0,2722.5,114,112.95,-0.011361107,-0.123003068,NaN,NaN,NaN,NaN,NaN
61325,380,2009,12,24,14,29,30,43.876873,-78.779085,2,0.5,111.9,100,0,876,0,2723.75,113,112.45,0.016856639,0.395675066,34.104,NaN,NaN,NaN,NaN
61326,380,2009,12,24,14,29,31,43.876825,-78.779467,2,0.5,111.9,100,0,876,0,NaN,NaN,112.95,-0.014930926,0.668049594,39.984,NaN,NaN,NaN,NaN
61327,380,2009,12,24,14,29,32,43.876775,-78.77985,2,0.5,112.6,100,0,876,0,2750.5,115,113.8,-0.055431617,0.352058344,34.104,NaN,NaN,NaN,NaN
61328,380,2009,12,24,14,29,33,43.876727,-78.780237,2,0.5,113.3,100,0,876,0,2764,115,114.15,-0.03054564,0.054078509,NaN,NaN,NaN,NaN,NaN
61329,380,2009,12,24,14,29,34,43.876678,-78.780623,2,0.5,113.3,100,0,876,0,2768,NaN,114.15,0.023137153,-0.006831704,31.752,NaN,NaN,NaN,NaN
61330,380,2009,12,24,14,29,35,43.87663,-78.781012,2,0.5,113.3,100,0,876,0,NaN,115,114.15,0.079198505,0.000863045,35.672,NaN,NaN,NaN,NaN
61331,380,2009,12,24,14,29,36,43.87658,-78.781398,2,0.5,113.3,100,0,876,0,2773.5,115,114.15,0.022271624,0.11252391,NaN,NaN,NaN,NaN,NaN
61332,380,2009,12,24,14,29,37,43.87653,-78.781787,2,0.5,113.3,100,0,876,0,2775,115,114.15,0.013403373,0.2110508,33.712,NaN,NaN,NaN,NaN
61333,380,2009,12,24,14,29,38,43.87648,-78.782175,2,0.5,114.1,100,0,876,0,NaN,NaN,114.55,0.070858421,-0.026661916,33.32,NaN,NaN,NaN,NaN
61334,380,2009,12,24,14,29,39,43.87643,-78.782563,2,0.5,114.1,100,0,876,0,2773.5,115,114.55,-0.033763424,-0.221897692,NaN,NaN,NaN,NaN,NaN
61335,380,2009,12,24,14,29,40,43.876378,-78.782952,2,0.5,113.3,100,0,876,0,2764,115,114.15,-0.144479512,-0.183154561,32.536,NaN,NaN,NaN,NaN
61336,380,2009,12,24,14,29,41,43.87633,-78.783338,2,0.5,113.3,100,0,876,0,NaN,NaN,114.15,-0.017149973,-0.173969839,34.104,NaN,NaN,NaN,NaN
61337,380,2009,12,24,14,29,42,43.876282,-78.783725,2,0.5,112.6,100,0,876,0,2753.25,115,113.8,0.001885944,-0.076576319,39.592,NaN,NaN,NaN,NaN
61338,380,2009,12,24,14,29,43,43.876233,-78.78411,2,0.5,112.6,100,0,876,0,2751.75,115,113.8,0.036072087,0.108227659,NaN,NaN,NaN,NaN,NaN
61339,380,2009,12,24,14,29,44,43.876185,-78.784495,2,0.5,112.6,100,0,876,0,2760,NaN,113.8,0.076371696,0.183435308,38.416,NaN,NaN,NaN,NaN
61340,380,2009,12,24,14,29,45,43.876135,-78.78488,2,0.5,113.3,100,0,876,0,NaN,115,114.15,-0.053643362,0.328804662,39.592,NaN,NaN,NaN,NaN
61341,380,2009,12,24,14,29,46,43.876085,-78.785267,2,0.5,113.3,100,0,876,0,2769.5,115,114.15,-0.070859659,0.535706118,NaN,NaN,NaN,NaN,NaN
61342,380,2009,12,24,14,29,47,43.876037,-78.785655,2,0.5,114.1,100,0,876,0,2790,116,115.05,0.024859954,0.495489268,40.768,NaN,NaN,NaN,NaN
61343,380,2009,12,24,14,29,48,43.875988,-78.786045,2,0.5,114.1,100,0,876,0,NaN,NaN,115.3,0.076508699,0.458332486,40.768,NaN,NaN,NaN,NaN
61344,380,2009,12,24,14,29,49,43.875938,-78.786437,2,0.5,114.8,100,0,876,0,2812.5,117,115.9,0.087587806,0.1532859,41.16,NaN,NaN,NaN,NaN
61345,380,2009,12,24,14,29,50,43.875887,-78.786828,2,0.5,115.6,100,0,876,0,2819.5,117,116.3,-0.005304964,-0.343184209,NaN,NaN,NaN,NaN,NaN
61346,380,2009,12,24,14,29,51,43.875835,-78.787223,2,0.5,114.8,100,0,876,0,NaN,NaN,115.65,-0.058074789,-0.139674276,27.832,NaN,NaN,NaN,NaN
61347,380,2009,12,24,14,29,52,43.875785,-78.787615,2,0.5,114.8,100,0,876,0,3073.75,116,115.4,-0.098311579,0.482255833,39.592,NaN,NaN,NaN,NaN
61348,380,2009,12,24,14,29,53,43.875735,-78.788007,2,0.5,114.8,100,0,876,0,3133.5,117,115.9,-0.24335341,0.826061306,NaN,NaN,NaN,NaN,NaN
61349,380,2009,12,24,14,29,54,43.875687,-78.7884,2,0.5,115.6,100,0,876,0,NaN,NaN,116.8,-0.45537224,0.726312105,41.16,NaN,NaN,NaN,NaN
61350,380,2009,12,24,14,29,55,43.875642,-78.788798,2,0.5,116.3,100,0,876,0,3072,119,117.65,-0.633230264,0.527726601,41.16,NaN,NaN,NaN,NaN
61351,380,2009,12,24,14,29,56,43.875603,-78.7892,2,0.5,117,100,0,876,0,3183.25,119,118,-0.842243132,0.468339081,NaN,NaN,NaN,NaN,NaN
61352,380,2009,12,24,14,29,57,43.87557,-78.789605,2,0.5,117.8,100,0,876,0,3112.75,NaN,118.65,-0.916531295,0.123863539,35.672,NaN,NaN,NaN,NaN
61353,380,2009,12,24,14,29,58,43.875547,-78.790013,2,0.5,117.8,100,0,876,0,NaN,120,118.9,-0.750603371,-0.3394673,27.832,NaN,NaN,NaN,NaN
61354,380,2009,12,24,14,29,59,43.87553,-78.790422,2,0.5,117.8,100,0,876,0,2866.75,119,118.4,-0.862076085,-0.492121762,NaN,NaN,NaN,NaN,NaN
61355,380,2009,12,24,14,30,0,43.875518,-78.79083,2,0.5,117,100,0,876,0,2845,119,118,-0.761185516,-0.458757901,26.656,NaN,NaN,NaN,NaN
61356,380,2009,12,24,14,30,1,43.875513,-78.791235,2,0.5,116.3,100,0,876,0,NaN,NaN,117.4,-0.548845108,-0.012440986,27.048,NaN,NaN,NaN,NaN
61357,380,2009,12,24,14,30,2,43.875517,-78.79164,2,0.5,116.3,100,0,876,0,2839.25,118,117.15,-0.764079874,0.240916655,32.144,NaN,NaN,NaN,NaN
61358,380,2009,12,24,14,30,3,43.875523,-78.792045,2,0.6,117,100,0,876,0,2836.5,119,118,-0.80465134,-0.297938079,NaN,NaN,NaN,NaN,NaN
61359,380,2009,12,24,14,30,4,43.875538,-78.792448,2,0.5,116.3,100,0,876,0,2816.5,NaN,117.4,-0.754006159,-0.61000106,29.4,NaN,NaN,NaN,NaN
61360,380,2009,12,24,14,30,5,43.875558,-78.79285,2,0.5,115.6,100,0,876,0,NaN,118,116.8,-0.834463809,-0.443866283,33.712,NaN,NaN,NaN,NaN
61361,380,2009,12,24,14,30,6,43.875585,-78.793248,2,0.5,115.6,100,0,876,0,2809.5,117,116.3,-0.86981203,-0.408537517,NaN,NaN,NaN,NaN,NaN
61362,380,2009,12,24,14,30,7,43.87562,-78.793647,2,0.5,115.6,100,0,876,0,2799.75,NaN,116.05,-0.82567381,-0.384842344,28.224,NaN,NaN,NaN,NaN
61363,380,2009,12,24,14,30,8,43.875662,-78.794042,2,0.5,114.8,100,0,876,0,NaN,116,115.4,-0.875302251,-0.303361037,29.008,NaN,NaN,NaN,NaN
61364,380,2009,12,24,14,30,9,43.87571,-78.794433,2,0.5,114.8,100,0,876,0,2786,116,115.4,-0.814949039,-0.369970988,NaN,NaN,NaN,NaN,NaN
61365,380,2009,12,24,14,30,10,43.875767,-78.794823,2,0.5,114.1,100,0,876,0,2776.25,NaN,114.8,-0.612538292,-0.122211202,29.792,NaN,NaN,NaN,NaN
61366,380,2009,12,24,14,30,11,43.875828,-78.79521,2,0.5,114.1,100,0,876,0,NaN,115,114.55,-0.636407523,0.226625624,34.104,NaN,NaN,NaN,NaN
61367,380,2009,12,24,14,30,12,43.875893,-78.795597,2,0.5,114.1,100,0,876,0,2790,116,115.05,-0.805248976,0.041766112,NaN,NaN,NaN,NaN,NaN
61368,380,2009,12,24,14,30,13,43.875965,-78.795982,2,0.5,114.1,100,0,876,0,2790,116,115.05,-0.859223299,-0.216463045,30.184,NaN,NaN,NaN,NaN
61369,380,2009,12,24,14,30,14,43.876045,-78.796363,2,0.5,114.1,100,0,876,0,NaN,NaN,114.8,-0.761310138,-0.296474054,30.576,NaN,NaN,NaN,NaN
61370,380,2009,12,24,14,30,15,43.876132,-78.796743,2,0.5,114.1,100,0,876,0,2773.5,115,114.55,-0.769303243,-0.258208079,NaN,NaN,NaN,NaN,NaN
61371,380,2009,12,24,14,30,16,43.876223,-78.797117,2,0.5,113.3,100,0,876,0,2760,115,114.15,-0.663671628,-0.178567492,29.4,NaN,NaN,NaN,NaN
61372,380,2009,12,24,14,30,17,43.876322,-78.797488,2,0.5,113.3,100,0,876,0,NaN,NaN,114.15,-0.541711832,-0.413894314,23.912,NaN,NaN,NaN,NaN
61373,380,2009,12,24,14,30,18,43.876422,-78.797855,2,0.5,112.6,100,0,876,0,2735.75,115,113.8,-0.654489412,-0.454561209,28.616,NaN,NaN,NaN,NaN
61374,380,2009,12,24,14,30,19,43.876527,-78.798217,2,0.5,111.9,100,0,876,0,2960.5,114,112.95,-0.837504774,0.226373842,NaN,NaN,NaN,NaN,NaN
61375,380,2009,12,24,14,30,20,43.876638,-78.798575,2,0.5,111.9,100,0,876,0,3052,NaN,113.2,-0.822348936,0.830228484,37.632,NaN,NaN,NaN,NaN
61376,380,2009,12,24,14,30,21,43.876758,-78.798928,2,0.5,113.3,100,0,876,0,NaN,115,114.15,-0.72525867,0.838418606,38.808,NaN,NaN,NaN,NaN
61377,380,2009,12,24,14,30,22,43.876883,-78.799283,2,0.5,114.1,100,0,876,0,3092.25,116,115.05,-0.819436191,0.668434546,NaN,NaN,NaN,NaN,NaN
61378,380,2009,12,24,14,30,23,43.877015,-78.799635,2,0.5,114.8,100,0,876,0,3128.25,NaN,115.65,-0.852903109,0.591354706,37.24,NaN,NaN,NaN,NaN
61379,380,2009,12,24,14,30,24,43.877155,-78.799985,2,0.5,115.6,100,0,876,0,NaN,117,116.3,-0.735367451,0.460300982,32.536,NaN,NaN,NaN,NaN
61380,380,2009,12,24,14,30,25,43.877302,-78.800332,2,0.5,115.6,100,0,876,0,2922,118,116.8,-0.65513657,0.392382214,NaN,NaN,NaN,NaN,NaN
61381,380,2009,12,24,14,30,26,43.877452,-78.800675,2,0.5,115.6,100,0,876,0,3151.25,NaN,117.05,-0.788723222,0.598069991,36.848,NaN,NaN,NaN,NaN
61382,380,2009,12,24,14,30,27,43.877608,-78.801015,2,0.5,116.3,100,0,876,0,NaN,119,117.65,-0.82719065,0.924063513,39.984,NaN,NaN,NaN,NaN
61383,380,2009,12,24,14,30,28,43.877772,-78.80135,2,0.5,117,100,0,876,0,3170.75,120,118.5,-0.754237185,0.939197423,NaN,NaN,NaN,NaN,NaN
61384,380,2009,12,24,14,30,29,43.877943,-78.801685,2,0.5,118.5,100,0,876,0,3201.25,121,119.75,-0.747259867,0.45859558,40.376,NaN,NaN,NaN,NaN
61385,380,2009,12,24,14,30,30,43.87812,-78.802017,2,0.5,119.3,100,0,876,0,NaN,NaN,120.15,-0.832185768,0.054698843,30.576,NaN,NaN,NaN,NaN
61386,380,2009,12,24,14,30,31,43.878302,-78.802343,2,0.5,119.3,100,0,876,0,3161.75,121,120.15,-0.869953085,-0.077305657,NaN,NaN,NaN,NaN,NaN
61387,380,2009,12,24,14,30,32,43.878493,-78.802665,2,0.5,119.3,100,0,876,0,3009.5,121,120.15,-0.832942399,-0.412607541,37.632,NaN,NaN,NaN,NaN
61388,380,2009,12,24,14,30,33,43.87869,-78.802982,2,0.5,119.3,100,0,876,0,NaN,NaN,119.9,-0.768076907,-0.975651104,29.008,NaN,NaN,NaN,NaN
61389,380,2009,12,24,14,30,34,43.87889,-78.803288,2,0.5,117.8,100,0,876,0,2945,120,118.9,-0.612635753,-1.538082436,21.56,NaN,NaN,NaN,NaN
61390,380,2009,12,24,14,30,35,43.879093,-78.803587,2,0.5,117,100,0,876,0,2761.25,118,117.5,-0.442440865,-1.551505538,NaN,NaN,NaN,NaN,NaN
61391,380,2009,12,24,14,30,36,43.879295,-78.803877,2,0.5,114.8,100,0,876,0,2990.25,116,115.4,-0.243267391,-0.916249531,27.048,NaN,NaN,NaN,NaN
61392,380,2009,12,24,14,30,37,43.879497,-78.804162,2,0.5,114.1,100,0,876,0,NaN,NaN,114.8,-3.98E-05,-0.757156035,27.048,NaN,NaN,NaN,NaN
61393,380,2009,12,24,14,30,38,43.879697,-78.804445,2,0.5,113.3,100,0,876,0,2872.75,115,114.15,0.086967273,-0.692779514,27.44,NaN,NaN,NaN,NaN
61394,380,2009,12,24,14,30,39,43.879893,-78.804727,2,0.5,111.9,100,0,876,0,2987.25,114,112.95,0.010049425,0.059360171,NaN,NaN,NaN,NaN,NaN
61395,380,2009,12,24,14,30,40,43.880088,-78.805008,2,0.5,111.9,100,0,876,0,NaN,NaN,113.2,0.038468322,0.400795466,39.592,NaN,NaN,NaN,NaN
61396,380,2009,12,24,14,30,41,43.880285,-78.80529,2,0.5,112.6,100,0,876,0,2911.25,115,113.8,0.025154647,0.047921578,40.376,NaN,NaN,NaN,NaN
61397,380,2009,12,24,14,30,42,43.88048,-78.805573,2,0.5,112.6,100,0,876,0,3011,115,113.8,-0.024293556,-0.315794482,NaN,NaN,NaN,NaN,NaN
61398,380,2009,12,24,14,30,43,43.880678,-78.805857,2,0.5,112.6,100,0,876,0,2812.5,NaN,113.55,0.063758105,-0.227609107,27.048,NaN,NaN,NaN,NaN
61399,380,2009,12,24,14,30,44,43.880873,-78.806138,2,0.5,111.9,100,0,876,0,NaN,114,112.95,0.025467608,0.239940475,34.888,NaN,NaN,NaN,NaN
61400,380,2009,12,24,14,30,45,43.881068,-78.806422,2,0.5,111.9,100,0,876,0,3004.75,115,113.45,-0.022544442,0.406141103,NaN,NaN,NaN,NaN,NaN
61401,380,2009,12,24,14,30,46,43.881263,-78.806703,2,0.5,112.6,100,0,876,0,3055.25,NaN,113.8,0.093883773,0.385145081,36.848,NaN,NaN,NaN,NaN
61402,380,2009,12,24,14,30,47,43.88146,-78.806988,2,0.5,113.3,100,0,876,0,NaN,115,114.15,0.273484016,0.444113964,34.104,NaN,NaN,NaN,NaN
61403,380,2009,12,24,14,30,48,43.881655,-78.807275,2,0.5,113.3,100,0,876,0,2995,116,114.65,0.404932652,0.380347993,NaN,NaN,NaN,NaN,NaN
61404,380,2009,12,24,14,30,49,43.881848,-78.807568,2,0.5,114.1,100,0,876,0,2786,116,115.05,0.480736236,0.374324391,31.36,NaN,NaN,NaN,NaN
61405,380,2009,12,24,14,30,50,43.882038,-78.807865,2,0.5,114.1,100,0,876,0,NaN,NaN,115.3,0.587975005,0.614430342,32.144,NaN,NaN,NaN,NaN
61406,380,2009,12,24,14,30,51,43.882225,-78.808168,2,0.5,114.8,100,0,876,0,2804,117,115.9,0.602642509,0.66857261,32.536,NaN,NaN,NaN,NaN
61407,380,2009,12,24,14,30,52,43.882408,-78.808478,2,0.5,115.6,100,0,876,0,2826.5,118,116.8,0.447340769,0.478704327,NaN,NaN,NaN,NaN,NaN
61408,380,2009,12,24,14,30,53,43.882588,-78.808792,2,0.5,115.6,100,0,876,0,NaN,NaN,117.05,0.386050421,0.207028807,33.32,NaN,NaN,NaN,NaN
61409,380,2009,12,24,14,30,54,43.882768,-78.80911,2,0.5,116.3,100,0,876,0,2842.25,119,117.65,0.450348949,-0.138786758,23.128,NaN,NaN,NaN,NaN
61410,380,2009,12,24,14,30,55,43.882945,-78.809432,2,0.5,116.3,100,0,876,0,2886,118,117.15,0.376903855,-0.123258327,NaN,NaN,NaN,NaN,NaN
61411,380,2009,12,24,14,30,56,43.883118,-78.809757,2,0.5,116.3,100,0,876,0,2993.5,NaN,117.15,0.392183189,0.254916141,30.184,NaN,NaN,NaN,NaN
61412,380,2009,12,24,14,30,57,43.88329,-78.810083,2,0.5,116.3,100,0,876,0,NaN,118,117.15,0.518995569,0.629515112,35.28,NaN,NaN,NaN,NaN
61413,380,2009,12,24,14,30,58,43.883457,-78.810413,2,0.5,117,100,0,876,0,3111,119,118,0.496066358,0.596271374,NaN,NaN,NaN,NaN,NaN
61414,380,2009,12,24,14,30,59,43.883622,-78.81075,2,0.5,117.8,100,0,876,0,3111,NaN,118.65,0.468179566,0.487838097,34.104,NaN,NaN,NaN,NaN
61415,380,2009,12,24,14,31,0,43.883785,-78.811092,2,0.5,117.8,100,0,876,0,NaN,120,118.9,0.501874627,0.881672571,34.104,NaN,NaN,NaN,NaN
61416,380,2009,12,24,14,31,1,43.883945,-78.811438,2,0.5,118.5,100,0,876,0,3135.25,121,119.75,0.503738241,1.014948231,NaN,NaN,NaN,NaN,NaN
61417,380,2009,12,24,14,31,2,43.884102,-78.81179,2,0.5,119.3,100,0,876,0,2987.25,123,121.15,0.488963546,0.463105145,35.672,NaN,NaN,NaN,NaN
61418,380,2009,12,24,14,31,3,43.884257,-78.812147,2,0.6,120,100,0,876,0,NaN,NaN,121.5,0.453789214,-0.34008613,30.968,NaN,NaN,NaN,NaN
61419,380,2009,12,24,14,31,4,43.884408,-78.812507,2,0.6,120,100,0,876,0,2943.25,123,121.5,0.443415611,-0.970733571,NaN,NaN,NaN,NaN,NaN
61420,380,2009,12,24,14,31,5,43.884557,-78.81287,2,0.6,119.3,100,0,876,0,2850.75,121,120.15,0.483723418,-1.116330148,26.264,NaN,NaN,NaN,NaN
61421,380,2009,12,24,14,31,6,43.8847,-78.813232,2,0.5,118.5,100,0,876,0,NaN,NaN,119.25,0.548259617,-0.95714585,27.832,NaN,NaN,NaN,NaN
61422,380,2009,12,24,14,31,7,43.884838,-78.813593,2,0.5,117,100,0,876,0,2926.5,119,118,0.548697136,-0.709752276,29.792,NaN,NaN,NaN,NaN
61423,380,2009,12,24,14,31,8,43.88497,-78.813957,2,0.5,117,100,0,876,0,2808.25,118,117.5,0.41169773,-0.445343891,NaN,NaN,NaN,NaN,NaN
61424,380,2009,12,24,14,31,9,43.885098,-78.81432,2,0.5,115.6,100,0,876,0,2984,NaN,116.8,0.289939027,-0.281638797,30.184,NaN,NaN,NaN,NaN
61425,380,2009,12,24,14,31,10,43.885223,-78.814682,2,0.5,115.6,100,0,876,0,NaN,118,116.8,0.434933021,-0.499427201,31.752,NaN,NaN,NaN,NaN
61426,380,2009,12,24,14,31,11,43.885347,-78.815045,2,0.5,115.6,100,0,876,0,2868.25,117,116.3,0.592922535,-0.514151479,NaN,NaN,NaN,NaN,NaN
61427,380,2009,12,24,14,31,12,43.885463,-78.81541,2,0.5,114.8,100,0,876,0,3003,116,115.4,0.52637684,0.022715085,32.928,NaN,NaN,NaN,NaN
61428,380,2009,12,24,14,31,13,43.885575,-78.815777,2,0.6,114.8,100,0,876,0,NaN,NaN,115.65,0.449623697,0.701086279,35.672,NaN,NaN,NaN,NaN
61429,380,2009,12,24,14,31,14,43.885683,-78.816145,2,0.6,114.8,100,0,876,0,3111,117,115.9,0.437459922,1.065919819,NaN,NaN,NaN,NaN,NaN
61430,380,2009,12,24,14,31,15,43.88579,-78.81652,2,0.5,116.3,100,0,876,0,3104.25,119,117.65,0.464033435,0.555219756,36.848,NaN,NaN,NaN,NaN
61431,380,2009,12,24,14,31,16,43.885893,-78.816897,2,0.5,117,100,0,876,0,NaN,NaN,118,0.446718912,-0.450276732,36.456,NaN,NaN,NaN,NaN
61432,380,2009,12,24,14,31,17,43.885993,-78.817278,2,0.5,117,100,0,876,0,2890.5,119,118,0.478517916,-1.252474723,19.992,NaN,NaN,NaN,NaN
61433,380,2009,12,24,14,31,18,43.88609,-78.817662,2,0.5,115.6,100,0,876,0,2731.75,117,116.3,0.526676652,-1.376399425,NaN,NaN,NaN,NaN,NaN
61434,380,2009,12,24,14,31,19,43.88618,-78.81804,2,0.5,114.1,100,0,876,0,2687.5,NaN,115.05,0.556722619,-1.374823212,21.168,NaN,NaN,NaN,NaN
61435,380,2009,12,24,14,31,20,43.886265,-78.818417,2,0.5,112.6,100,0,876,0,NaN,115,113.8,0.49866324,-1.656604678,19.992,NaN,NaN,NaN,NaN
61436,380,2009,12,24,14,31,21,43.886343,-78.818788,2,0.5,111.1,100,0,876,0,2663.25,113,112.05,0.352289689,-1.437978877,NaN,NaN,NaN,NaN,NaN
61437,380,2009,12,24,14,31,22,43.886418,-78.819158,2,0.5,109.6,100,0,876,0,2792.75,111,110.3,0.390002788,-0.817958346,25.872,NaN,NaN,NaN,NaN
61438,380,2009,12,24,14,31,23,43.88649,-78.819523,2,0.5,108.9,100,0,876,0,NaN,NaN,109.7,0.449045475,-0.797731333,28.616,NaN,NaN,NaN,NaN
61439,380,2009,12,24,14,31,24,43.886557,-78.81989,2,0.5,108.2,100,0,876,0,2658.25,110,109.1,0.37019053,-1.518321578,NaN,NaN,NaN,NaN,NaN
61440,380,2009,12,24,14,31,25,43.88662,-78.820253,2,0.5,107.4,100,0,876,0,2486.5,108,107.7,0.420556144,-2.300195129,19.992,NaN,NaN,NaN,NaN
61441,380,2009,12,24,14,31,26,43.88668,-78.820613,2,0.5,105.2,100,0,876,0,NaN,NaN,105.35,0.333138759,-2.511162108,19.992,NaN,NaN,NaN,NaN
61442,380,2009,12,24,14,31,27,43.886733,-78.820965,2,0.5,102.2,100,0,876,0,2273.5,103,102.6,0.342339437,-1.667921981,19.992,NaN,NaN,NaN,NaN
61443,380,2009,12,24,14,31,28,43.886785,-78.821308,2,0.5,100,100,0,876,0,2557.75,101,100.5,0.357876108,-0.366536259,NaN,NaN,NaN,NaN,NaN
61444,380,2009,12,24,14,31,29,43.88683,-78.821648,2,0.5,99.3,100,0,876,0,2742.5,NaN,100.4,0.25311735,0.356044877,33.712,NaN,NaN,NaN,NaN
61445,380,2009,12,24,14,31,30,43.886875,-78.821987,2,0.5,99.3,100,0,876,0,NaN,102,100.65,0.306700875,0.813847223,37.632,NaN,NaN,NaN,NaN
61446,380,2009,12,24,14,31,31,43.886917,-78.822328,2,0.5,100.7,100,0,876,0,2828,102,101.35,0.378224789,1.051674799,NaN,NaN,NaN,NaN,NaN
61447,380,2009,12,24,14,31,32,43.886957,-78.822673,2,0.5,101.5,100,0,876,0,2887.5,104,102.75,0.366162778,0.880839017,41.16,NaN,NaN,NaN,NaN
61448,380,2009,12,24,14,31,33,43.886993,-78.823023,2,0.5,102.2,100,0,876,0,NaN,NaN,103.35,0.312548996,0.62083825,39.984,NaN,NaN,NaN,NaN
61449,380,2009,12,24,14,31,34,43.887028,-78.823377,2,0.5,103.7,100,0,876,0,2887.5,105,104.35,0.383184255,0.104598414,NaN,NaN,NaN,NaN,NaN
61450,380,2009,12,24,14,31,35,43.88706,-78.823733,2,0.5,103.7,100,0,876,0,2611.25,105,104.35,0.325326241,-0.210321494,27.44,NaN,NaN,NaN,NaN
61451,380,2009,12,24,14,31,36,43.887088,-78.82409,2,0.5,103,100,0,876,0,NaN,NaN,104,0.306790774,-0.212775209,34.888,NaN,NaN,NaN,NaN
61452,380,2009,12,24,14,31,37,43.887115,-78.824445,2,0.5,103,100,0,876,0,2617.25,105,104,0.40468606,-0.508126695,30.576,NaN,NaN,NaN,NaN
61453,380,2009,12,24,14,31,38,43.887138,-78.824802,2,0.5,103,100,0,876,0,2758.5,104,103.5,0.395747837,-0.865030408,NaN,NaN,NaN,NaN,NaN
61454,380,2009,12,24,14,31,39,43.887157,-78.825157,2,0.5,102.2,100,0,876,0,2446.5,103,102.6,0.461085684,-0.974813273,19.992,NaN,NaN,NaN,NaN
61455,380,2009,12,24,14,31,40,43.887173,-78.82551,2,0.5,100.7,100,0,876,0,NaN,NaN,101.6,0.375709877,-1.467792692,19.992,NaN,NaN,NaN,NaN
61456,380,2009,12,24,14,31,41,43.887183,-78.825858,2,0.5,99.3,100,0,876,0,2239.25,102,100.65,0.234974217,-1.841967543,21.952,NaN,NaN,NaN,NaN
61457,380,2009,12,24,14,31,42,43.887193,-78.8262,2,0.5,97.8,100,0,876,0,2439.25,98,97.9,0.368772484,-0.96403035,NaN,NaN,NaN,NaN,NaN
61458,380,2009,12,24,14,31,43,43.8872,-78.826535,2,0.5,96.3,100,0,876,0,2555.5,NaN,97.15,0.396188088,-0.089401404,27.44,NaN,NaN,NaN,NaN
